genotype,run_no,plate_no,well_no,file_column,no_segments,sum_area_gap_fd,t_end,t_start,tphase_residuals_fd,tphase_residuals_fd_normalized,tphase_rsquared_fd
YIL110W,3,A,82,82,2.000000000e+00,-2.584661826e-02,1.362408803e+03,6.214182697e+02,1.119999767e-06,3.027026398e-08,9.893760883e-01
YDR042C,12,A,2,2,1.000000000e+00,-6.855520930e-02,5.673690014e+02,8.416834000e+01,2.108504841e-06,8.785436836e-08,9.533046636e-01
YDR042C,12,A,2,2,1.000000000e+00,1.534794310e-02,1.655839678e+03,1.173093658e+03,1.358220386e-06,5.659251610e-08,9.465812600e-01
YLR414C,27,B,75,175,1.000000000e+00,-3.045142690e-02,7.625064066e+02,4.526758762e+02,2.798725524e-06,1.749203453e-07,9.530277445e-01
YNL197C,31,B,22,122,1.000000000e+00,-2.748390160e-02,1.008559992e+03,7.136452584e+02,1.317555864e-06,8.783705758e-08,9.609779206e-01
YNL226W,30,B,98,198,2.000000000e+00,3.583615336e-02,6.601048054e+02,2.314925355e+02,5.898532523e-07,2.681151147e-08,9.738242126e-01
YNL226W,30,B,98,198,1.000000000e+00,-2.547857838e-02,1.150632892e+03,8.098423110e+02,1.721128296e-06,1.012428409e-07,9.434274788e-01
YHR050W,6,A,3,3,1.000000000e+00,-2.433228567e-02,9.500338679e+02,5.976905906e+02,2.991677982e-06,1.662043324e-07,9.388862125e-01
YML095C-A,44,A,33,33,1.000000000e+00,-3.638758863e-02,1.121055383e+03,7.624048704e+02,2.360418093e-06,1.311343385e-07,9.292957171e-01
YHR129C,6,A,50,50,1.000000000e+00,-3.027455788e-02,1.002240156e+03,6.650808891e+02,2.465713362e-06,1.450419625e-07,9.466089011e-01
YNL294C,30,A,52,52,1.000000000e+00,-3.277407614e-02,9.207022356e+02,5.797521402e+02,2.681069872e-06,1.489483262e-07,9.480416723e-01
YOR279C,34,A,81,81,2.000000000e+00,3.122755000e-04,1.439735204e+03,6.749662736e+02,1.600990065e-06,4.213131751e-08,9.869021130e-01
YPL070W,38,A,9,9,1.000000000e+00,-1.361286326e-03,3.829794804e+02,1.743767526e+02,1.579244580e-07,1.435676891e-08,8.159403537e-01
YPL070W,38,A,9,9,1.000000000e+00,-4.168192212e-02,8.002266990e+02,4.866544599e+02,2.758337312e-06,1.723960820e-07,9.416679465e-01
YBL033C,7,B,28,128,1.000000000e+00,1.752182163e-02,3.386513103e+02,2.005177070e+02,3.266789985e-07,5.444649975e-08,7.874808073e-01
YBL033C,7,B,28,128,1.000000000e+00,-2.370492900e-02,1.012557491e+03,7.410336374e+02,1.279246933e-06,9.840361025e-08,9.594057215e-01
YOR079C,33,A,34,34,2.000000000e+00,-1.662121976e-03,1.178804880e+03,5.264214616e+02,7.969660066e-07,2.490518771e-08,9.933219722e-01
YER040W,16,B,64,164,1.000000000e+00,-2.352820170e-02,1.268984134e+03,9.726720934e+02,1.148126729e-06,7.654178191e-08,9.469575490e-01
YLR281C,26,A,69,69,2.000000000e+00,-1.143259839e-02,1.229103185e+03,5.174397717e+02,1.581489924e-06,4.393027567e-08,9.888456628e-01
YNR064C,41,B,80,180,1.000000000e+00,-1.952579050e-02,7.445739185e+02,5.702831684e+02,2.196211078e-07,2.440234531e-08,9.823784158e-01
YNR064C,41,B,80,180,1.000000000e+00,1.514830968e-02,1.077903326e+03,9.174754640e+02,1.920516755e-07,2.400645943e-08,9.311612083e-01
YMR257C,29,A,73,73,2.000000000e+00,-1.390518149e-02,1.218008324e+03,5.041937347e+02,1.138453770e-06,3.252725058e-08,9.899810782e-01
YGL202W,18,B,54,154,2.000000000e+00,-1.424150788e-02,1.223811106e+03,5.165052034e+02,1.466812375e-06,4.074478821e-08,9.894319234e-01
YNL206C,31,B,13,113,2.000000000e+00,-1.011354050e-02,1.224423401e+03,5.568810759e+02,1.252647080e-06,3.684256119e-08,9.895732951e-01
YHL030W,4,B,60,160,1.000000000e+00,2.759130750e-02,4.267942198e+02,3.166474684e+02,5.026743250e-07,8.377905416e-08,-1.511279039e+00
YHL030W,4,B,60,160,2.000000000e+00,-1.993524738e-02,1.230010701e+03,5.724744969e+02,1.362813556e-06,4.129738050e-08,9.884190094e-01
YLR408C,27,B,70,170,1.000000000e+00,-3.129944759e-02,8.901908285e+02,5.163226413e+02,2.819154436e-06,1.483765492e-07,9.524198193e-01
YMR234W,29,A,53,53,2.000000000e+00,-1.495745874e-02,1.139988847e+03,4.652050630e+02,9.428673017e-07,2.857173642e-08,9.930569622e-01
YOR202W,34,B,36,136,1.000000000e+00,-2.582960438e-02,8.312121530e+02,5.064948935e+02,2.225748426e-06,1.391092766e-07,9.550926815e-01
YOR112W,33,B,61,161,1.000000000e+00,-3.431154903e-02,8.405078660e+02,4.617239038e+02,3.275340705e-06,1.723863529e-07,9.376073819e-01
YHR155W,6,A,69,69,1.000000000e+00,6.852521766e-03,1.098338610e+03,7.836928602e+02,1.836723538e-06,1.224482358e-07,9.571262930e-01
YAR047C,1,B,72,172,2.000000000e+00,-2.225843600e-04,8.377744977e+02,4.634166090e+02,7.921368760e-06,4.400760422e-07,8.947617439e-01
YIL102C,3,B,77,177,2.000000000e+00,-1.854325787e-02,1.231969420e+03,5.381757038e+02,1.452148777e-06,4.148996505e-08,9.898073835e-01
YNL069C,50,A,48,48,1.000000000e+00,-1.496785841e-03,5.327759939e+02,3.613736481e+02,1.296336659e-08,1.620420824e-09,9.532651957e-01
YNL069C,50,A,48,48,2.000000000e+00,-3.331497461e-02,1.418617116e+03,6.770882328e+02,8.570731972e-07,2.316414046e-08,9.917763663e-01
YNL052W,49,B,11,111,1.000000000e+00,-2.951748609e-02,9.652457512e+02,6.148561325e+02,2.357694403e-06,1.309830224e-07,9.550544862e-01
YDR319C,14,B,20,120,1.000000000e+00,-1.132891140e-02,4.244145368e+02,1.868153585e+02,1.521789929e-07,1.268158274e-08,9.132250526e-01
YDR319C,14,B,20,120,2.000000000e+00,8.029190892e-03,1.250701521e+03,5.274876744e+02,8.133651346e-07,2.259347596e-08,9.933278735e-01
YBR263W,9,A,80,80,2.000000000e+00,-1.159073923e-02,1.281817135e+03,5.864197272e+02,8.929777157e-07,2.551364902e-08,9.931471695e-01
YNL122C,31,A,70,70,1.000000000e+00,8.131906560e-03,3.712672136e+02,2.591621339e+02,7.401819169e-08,1.233636528e-08,3.273075485e-01
YNL122C,31,A,70,70,1.000000000e+00,-1.570929704e-02,8.146487604e+02,5.080284339e+02,1.644441750e-06,1.096294500e-07,9.618842599e-01
YLR027C,24,A,86,86,1.000000000e+00,1.367860584e-03,5.385362114e+02,3.256141058e+02,4.436250896e-08,4.436250896e-09,8.918915120e-01
YLR027C,24,A,86,86,2.000000000e+00,-2.139032990e-02,1.360268339e+03,6.393400407e+02,1.734315997e-06,4.687340533e-08,9.835922602e-01
YJL157C,20,A,99,99,2.000000000e+00,-1.465563486e-02,1.212297692e+03,5.503216904e+02,9.382256233e-07,2.843107950e-08,9.926122141e-01
YDR242W,49,B,51,151,1.000000000e+00,-1.957231198e-02,9.532505109e+02,6.073258224e+02,1.475092347e-06,8.677013808e-08,9.693313094e-01
YHR155W,6,B,69,169,1.000000000e+00,1.392695727e-03,4.774833589e+02,4.123873243e+02,4.988978261e-09,1.662992754e-09,5.454230350e-01
YHR155W,6,B,69,169,1.000000000e+00,9.674324817e-03,9.986741590e+02,6.587179128e+02,1.977439396e-06,1.163199645e-07,9.617747573e-01
YKL220C,47,B,93,193,1.000000000e+00,2.442288486e-02,4.030349650e+02,2.583588675e+02,6.723153414e-07,8.403941768e-08,-3.211770054e+00
YKL220C,47,B,93,193,1.000000000e+00,-2.036158855e-02,9.367759065e+02,5.538276192e+02,2.635244837e-06,1.386970967e-07,9.524584517e-01
YFR045W,51,A,19,19,1.000000000e+00,5.574820127e-03,4.811545528e+02,3.646777099e+02,2.339008122e-08,3.898346870e-09,9.246739866e-01
YFR045W,51,A,19,19,1.000000000e+00,-4.158150911e-02,9.611284337e+02,6.267998063e+02,2.631649916e-06,1.548029362e-07,9.444176440e-01
YDR417C,49,B,53,153,2.000000000e+00,-2.641406813e-02,1.385497957e+03,6.028261293e+02,9.533009023e-07,2.444361288e-08,9.921428629e-01
YAL011W,1,A,45,45,2.000000000e+00,-1.641774290e-02,1.294351972e+03,5.555815925e+02,1.010580505e-06,2.731298663e-08,9.926017020e-01
BY4741,16,A,27,27,1.000000000e+00,-2.467786454e-02,8.592226796e+02,5.219839095e+02,1.673220475e-06,1.045762797e-07,9.629600887e-01
YOR380W,35,B,64,164,2.000000000e+00,-1.530956460e-02,1.312055210e+03,6.063854911e+02,1.399252423e-06,3.997864066e-08,9.886964260e-01
YPL005W,38,A,61,61,1.000000000e+00,-7.232797532e-03,1.147711942e+03,6.708684971e+02,1.278566890e-06,5.327362040e-08,9.560682193e-01
YDR318W,14,A,19,19,1.000000000e+00,-3.936777945e-02,8.828361938e+02,5.457362262e+02,2.290678366e-06,1.347457862e-07,9.496984474e-01
YBR194W,9,A,24,24,1.000000000e+00,-1.674256176e-02,4.996521965e+02,1.228774207e+02,6.889189573e-07,3.827327541e-08,9.302058094e-01
YBR194W,9,A,24,24,2.000000000e+00,-2.371163995e-02,1.803600851e+03,7.333558773e+02,6.740121518e-07,1.248170651e-08,9.933275984e-01
YIL087C,3,A,65,65,2.000000000e+00,-6.308280916e-03,1.273893485e+03,5.551841641e+02,1.241171044e-06,3.447697343e-08,9.916376677e-01
YBR025C,8,B,13,113,1.000000000e+00,2.010984520e-02,4.128618457e+02,1.526753981e+02,1.980318898e-06,1.523322229e-07,9.114694936e-01
YBR025C,8,B,13,113,2.000000000e+00,-1.414279667e-02,1.541103170e+03,8.472807074e+02,7.393048641e-07,2.112299612e-08,9.916978593e-01
YPL185W,37,B,17,117,1.000000000e+00,7.676331216e-03,3.210212236e+02,2.417609374e+02,9.768585900e-08,2.442146475e-08,1.175048483e-01
YPL185W,37,B,17,117,1.000000000e+00,-3.050256480e-02,7.899604795e+02,4.677925489e+02,2.349648342e-06,1.468530214e-07,9.448770674e-01
YIL125W,3,B,96,196,1.000000000e+00,-5.816112815e-02,8.794422828e+02,4.930011135e+02,4.632408481e-06,2.438109727e-07,9.077679720e-01
YOR035C,32,A,97,97,1.000000000e+00,-1.578923202e-02,1.009716833e+03,7.021562296e+02,5.947090080e-07,3.964726720e-08,9.800060415e-01
YGR224W,40,B,44,144,2.000000000e+00,-4.782929740e-03,1.320381092e+03,5.794003081e+02,1.537161730e-06,4.045162447e-08,9.895572920e-01
YGR262C,40,B,69,169,1.000000000e+00,-7.362896303e-03,8.768168043e+02,6.403691618e+02,2.946233110e-07,2.678393736e-08,9.825752514e-01
YGR262C,40,B,69,169,1.000000000e+00,1.242338552e-02,1.324531569e+03,1.143276139e+03,7.763050857e-08,8.625612063e-09,9.236203537e-01
YGL228W,18,A,75,75,1.000000000e+00,-2.541622713e-02,8.169097262e+02,4.849662755e+02,1.959831823e-06,1.224894889e-07,9.541292315e-01
YBR296C,40,A,21,21,1.000000000e+00,-2.989940069e-02,8.674960270e+02,5.441236123e+02,1.888008632e-06,1.180005395e-07,9.595444102e-01
YNL014W,51,B,66,166,1.000000000e+00,-2.577093179e-02,9.296521607e+02,5.853294099e+02,1.964381088e-06,1.155518287e-07,9.646596214e-01
YNL050C,32,A,24,24,2.000000000e+00,-1.007922474e-02,1.186717198e+03,4.817592695e+02,1.049056365e-06,2.997303899e-08,9.910903600e-01
BY4741,26,A,88,88,2.000000000e+00,-2.654802937e-02,1.216735966e+03,5.004220189e+02,1.138655855e-06,3.253302443e-08,9.908619399e-01
YNL219C,31,B,3,103,2.000000000e+00,-2.050537854e-02,1.196323235e+03,4.566506531e+02,1.597653664e-06,4.317982875e-08,9.890136105e-01
YJL155C,20,A,100,100,2.000000000e+00,-1.476668367e-02,1.195197811e+03,5.326167280e+02,1.525246500e-06,4.621959091e-08,9.873123309e-01
BY4741,42,B,71,171,1.000000000e+00,-2.636601315e-02,9.772735720e+02,6.171816758e+02,2.064106488e-06,1.146725827e-07,9.526133788e-01
YJL066C,21,B,59,159,2.000000000e+00,-1.507948903e-02,1.288232585e+03,5.959193368e+02,1.218765437e-06,3.482186962e-08,9.909016958e-01
YEL062W,16,B,33,133,1.000000000e+00,1.078205078e-02,3.956140514e+02,2.200640937e+02,2.642016726e-07,3.302520908e-08,8.835321333e-01
YEL062W,16,B,33,133,1.000000000e+00,-1.887465459e-02,9.877316310e+02,6.892104675e+02,1.465489271e-06,9.769928471e-08,9.565019335e-01
YOR129C,33,A,75,75,2.000000000e+00,-1.617985058e-02,1.221809302e+03,5.300013255e+02,1.092848952e-06,3.122425577e-08,9.916384125e-01
YKL053C-A,50,A,1,1,1.000000000e+00,8.424331757e-03,4.416635658e+02,3.547530452e+02,1.524318372e-07,3.048636744e-08,5.479638396e-01
YKL053C-A,50,A,1,1,1.000000000e+00,-1.423128878e-02,9.560318800e+02,5.984183015e+02,2.108227302e-06,1.171237390e-07,9.527722176e-01
YCL076W,45,A,99,99,2.000000000e+00,1.543942699e-03,1.250862698e+03,5.773335711e+02,1.470717484e-06,4.325639660e-08,9.890668257e-01
YNL089C,31,A,79,79,1.000000000e+00,-5.495337388e-04,3.739970562e+02,1.814392012e+02,8.921999247e-08,9.913332497e-09,7.264621359e-01
YNL089C,31,A,79,79,1.000000000e+00,-1.457957446e-02,7.757893629e+02,4.785574988e+02,2.735607180e-06,1.823738120e-07,9.431150831e-01
YER059W,16,B,83,183,1.000000000e+00,-1.585579375e-02,8.791955547e+02,5.493230634e+02,1.512420260e-06,9.452626627e-08,9.660187202e-01
YNL323W,30,B,32,132,2.000000000e+00,2.840513973e-02,1.322485802e+03,5.515665971e+02,6.762176441e-06,1.733891395e-07,9.589926457e-01
YLR285W,26,B,74,174,1.000000000e+00,-1.698908202e-02,8.819630524e+02,5.073768806e+02,2.087902848e-06,1.098896236e-07,9.608611062e-01
YMR266W,26,B,37,137,2.000000000e+00,7.952004001e-02,1.246890969e+03,5.317064011e+02,2.778079657e-06,7.716887935e-08,9.744093129e-01
YLR288C,26,A,77,77,1.000000000e+00,-2.775523093e-02,8.653499188e+02,5.157710237e+02,1.855650972e-06,1.030917207e-07,9.623724550e-01
YDL026W,10,B,2,102,2.000000000e+00,4.549050675e-03,1.343994019e+03,6.151129299e+02,1.159908942e-06,3.134889032e-08,9.924423922e-01
YPL272C,36,A,48,48,1.000000000e+00,8.199072685e-03,4.726968052e+02,2.855171309e+02,1.253391503e-07,1.392657225e-08,9.144671397e-01
YPL272C,36,A,48,48,2.000000000e+00,-3.058548086e-02,1.305154328e+03,6.097508101e+02,9.819958551e-07,2.805702443e-08,9.914989288e-01
YGL148W,18,B,19,119,1.000000000e+00,7.546452300e-03,3.347872323e+02,2.070303399e+02,3.860997098e-08,6.434995163e-09,8.729842668e-01
YGL148W,18,B,19,119,2.000000000e+00,-2.488701381e-02,1.214679189e+03,4.813255168e+02,1.399610738e-06,3.887807606e-08,9.883994472e-01
YDR384C,14,B,65,165,1.000000000e+00,-2.238852458e-02,8.286721622e+02,4.999954319e+02,2.111255059e-06,1.241914741e-07,9.604290581e-01
YFL043C,2,B,63,163,2.000000000e+00,-1.843788178e-02,1.189303721e+03,5.036456318e+02,8.609815027e-07,2.532298537e-08,9.934154990e-01
YKL123W,23,B,3,103,1.000000000e+00,-1.472612105e-02,8.763931072e+02,5.483278244e+02,1.678631303e-06,1.049144564e-07,9.628627151e-01
YGL263W,19,A,6,6,1.000000000e+00,-3.737783807e-02,8.205556452e+02,4.942900928e+02,2.983977423e-06,1.755280837e-07,9.477561091e-01
YJR060W,47,B,25,125,2.000000000e+00,-3.776023500e-02,1.249803487e+03,4.251109829e+02,2.635409045e-06,6.427826940e-08,9.755839227e-01
YDL106C,10,B,62,162,2.000000000e+00,6.428566996e-03,1.406991185e+03,9.858824130e+02,5.243817209e-07,2.497055814e-08,9.841359335e-01
YOR024W,32,B,85,185,1.000000000e+00,1.364712861e-02,5.280117367e+02,4.038606632e+02,1.387472291e-07,2.312453818e-08,2.267430807e-01
YOR024W,32,B,85,185,2.000000000e+00,-1.261977327e-02,1.310980616e+03,6.744341715e+02,1.646865439e-06,5.146454497e-08,9.850811535e-01
YML042W,45,B,64,164,1.000000000e+00,-2.530795271e-02,9.332185670e+02,6.011598774e+02,1.523483222e-06,9.521770136e-08,9.653768132e-01
YDL186W,11,B,26,126,1.000000000e+00,-1.636286933e-02,8.992437032e+02,5.740314673e+02,1.413119145e-06,8.831994654e-08,9.678971238e-01
YJR142W,46,A,48,48,2.000000000e+00,1.378195765e-02,1.264672895e+03,5.653671176e+02,8.360878369e-07,2.388822391e-08,9.928075577e-01
YBL045C,7,A,36,36,1.000000000e+00,4.431704564e-02,3.308149746e+02,1.157768689e+02,1.633689328e-06,1.485172116e-07,9.020124550e-01
YBL045C,7,A,36,36,1.000000000e+00,-2.611233727e-02,1.137986541e+03,7.633405391e+02,1.767609736e-06,9.820054087e-08,9.534397809e-01
YJL217W,20,B,58,158,2.000000000e+00,-3.014243578e-03,1.369105174e+03,5.633667599e+02,8.292138522e-07,2.073034630e-08,9.933767843e-01
YNL335W,30,A,20,20,1.000000000e+00,1.359152465e-02,4.422361858e+02,2.955262815e+02,2.372817820e-07,2.966022276e-08,7.892525240e-01
YNL335W,30,A,20,20,2.000000000e+00,1.215115767e-02,1.278493103e+03,5.602538304e+02,6.378745714e-07,1.822498775e-08,9.942226144e-01
YIL052C,3,A,8,8,1.000000000e+00,-6.493802698e-02,9.454637936e+02,4.627728063e+02,2.619996785e-06,1.091665327e-07,9.662734690e-01
YGR189C,20,B,37,137,2.000000000e+00,-1.674316580e-02,1.322666763e+03,5.617113643e+02,8.964107370e-07,2.358975624e-08,9.935616287e-01
YML081W,27,B,89,189,1.000000000e+00,-2.199064816e-02,8.312305083e+02,4.990170402e+02,2.584985092e-06,1.520579466e-07,9.447867786e-01
YNL205C,31,B,14,114,1.000000000e+00,-4.043952854e-02,9.011175265e+02,5.814661648e+02,2.650143036e-06,1.656339397e-07,9.436174722e-01
YNL053W,50,A,45,45,2.000000000e+00,2.655516610e-03,4.541422991e+02,2.447960916e+02,1.171565965e-06,1.171565965e-07,9.290996272e-01
YNL053W,50,A,45,45,2.000000000e+00,3.910182510e-02,1.118706381e+03,5.275356891e+02,1.951508410e-06,6.729339344e-08,9.871142691e-01
YNL053W,50,A,45,45,1.000000000e+00,-8.285354241e-04,1.986107547e+03,1.919222006e+03,5.651030455e-09,1.412757614e-09,4.621915650e-01
YML116W,44,A,52,52,1.000000000e+00,-2.335698419e-02,9.740351749e+02,6.329581558e+02,2.419265285e-06,1.423097226e-07,9.530575499e-01
YCL037C,1,A,99,99,1.000000000e+00,-7.567258929e-04,4.486057616e+02,3.917809256e+02,5.193619782e-09,1.731206594e-09,6.756108336e-01
YCL037C,1,A,99,99,1.000000000e+00,-3.260970245e-02,9.743546665e+02,6.160325398e+02,2.122681303e-06,1.179267391e-07,9.421751390e-01
YDR420W,14,A,92,92,1.000000000e+00,9.972075318e-03,3.566914829e+02,2.385714652e+02,6.662613846e-08,1.110435641e-08,6.741766063e-01
YDR420W,14,A,92,92,1.000000000e+00,-1.808727469e-02,8.136460660e+02,4.942778741e+02,1.534390264e-06,9.589939148e-08,9.691511402e-01
YDR533C,15,A,78,78,1.000000000e+00,-3.719535794e-02,9.030815673e+02,5.646971615e+02,2.884522042e-06,1.696777672e-07,9.423686358e-01
BY4741,27,B,88,188,2.000000000e+00,-2.466968029e-02,1.202702063e+03,4.956110898e+02,1.416265973e-06,3.934072148e-08,9.902413065e-01
YNL297C,30,A,50,50,1.000000000e+00,7.540403565e-02,3.450398005e+02,8.416834000e+01,2.999904699e-06,2.307618999e-07,7.538280971e-01
YNL297C,30,A,50,50,1.000000000e+00,-1.428918080e-02,1.014979186e+03,6.783357874e+02,1.491295812e-06,8.772328304e-08,9.650853346e-01
YCR009C,2,A,31,31,2.000000000e+00,-2.279072004e-02,1.190905922e+03,5.359964815e+02,9.275799548e-07,2.810848348e-08,9.928781809e-01
YPL031C,38,A,44,44,2.000000000e+00,-2.983094689e-03,1.224275815e+03,4.981809456e+02,1.602615187e-06,4.331392396e-08,9.872953241e-01
YJR107W,46,B,30,130,2.000000000e+00,-1.055117887e-02,1.167047756e+03,5.560642506e+02,1.474522427e-06,4.756523957e-08,9.858540010e-01
YBL069W,7,A,59,59,1.000000000e+00,-3.310504991e-02,9.273011064e+02,5.882793863e+02,2.478587772e-06,1.457992807e-07,9.522783007e-01
YJR127C,22,A,1,1,1.000000000e+00,3.971884189e-03,3.356229072e+02,1.455325772e+02,1.559873470e-06,1.733192745e-07,-2.349719518e-01
YJR127C,22,A,1,1,2.000000000e+00,-1.134390392e-03,1.207191160e+03,4.606786038e+02,1.400818726e-06,3.785996555e-08,9.893359269e-01
YMR295C,30,B,4,104,1.000000000e+00,-2.104438255e-02,8.956728622e+02,5.730227497e+02,2.054577455e-06,1.284110909e-07,9.577254290e-01
YNL257C,30,B,77,177,1.000000000e+00,-5.616652194e-04,7.721673133e+02,5.395604979e+02,6.352229665e-07,5.293524721e-08,9.843027107e-01
YBR036C,8,B,23,123,1.000000000e+00,-7.218810001e-02,4.588395547e+02,1.162327917e+02,1.492870452e-06,8.781590892e-08,9.644934953e-01
YBR036C,8,B,23,123,1.000000000e+00,-4.418661300e-02,1.128810164e+03,8.289550734e+02,2.650429146e-06,1.766952764e-07,9.235446730e-01
YCR053W,48,A,93,93,2.000000000e+00,-2.026415130e-02,1.269792454e+03,6.002491505e+02,1.401581749e-06,4.247217422e-08,9.876749882e-01
YJR133W,46,B,44,144,2.000000000e+00,-1.889370150e-03,1.220546902e+03,5.457154187e+02,1.422544920e-06,4.183955646e-08,9.878394791e-01
YAL015C,51,A,1,1,2.000000000e+00,4.098964893e-03,1.345113288e+03,6.174025769e+02,1.595231314e-06,4.311435982e-08,9.871896323e-01
YPR036W,38,B,84,184,1.000000000e+00,-1.092545184e-02,3.350698743e+02,1.306076592e+02,1.028024486e-07,1.028024486e-08,9.323798373e-01
YPR036W,38,B,84,184,1.000000000e+00,-2.521362757e-02,7.522414981e+02,4.497521582e+02,2.287866676e-06,1.525244451e-07,9.521103883e-01
YGL215W,18,A,64,64,1.000000000e+00,-1.341611430e-02,7.932390122e+02,4.386737356e+02,2.023981734e-06,1.124434297e-07,9.632091719e-01
YOR144C,33,B,90,190,1.000000000e+00,-2.070337434e-02,8.393620814e+02,5.062518159e+02,1.548258539e-06,9.676615870e-08,9.614733972e-01
YJR073C,21,B,85,185,1.000000000e+00,-7.327947106e-02,7.913755201e+02,1.954739010e+02,1.027389519e-06,3.424631731e-08,9.574225500e-01
YJR073C,21,B,85,185,2.000000000e+00,-1.217995400e-04,1.917503067e+03,1.167733223e+03,4.784296977e-07,1.293053237e-08,9.886593044e-01
YHR202W,6,B,91,191,2.000000000e+00,-2.646706206e-02,1.310371067e+03,5.641755538e+02,1.206541219e-06,3.260922213e-08,9.906901001e-01
YPL119C,37,A,65,65,2.000000000e+00,-2.882875673e-02,1.215233626e+03,5.042353479e+02,1.896292073e-06,5.417977352e-08,9.855057813e-01
YKL166C,23,B,39,139,1.000000000e+00,-1.145735207e-03,3.437862991e+02,1.020474538e+02,9.035341484e-07,7.529451237e-08,8.731760819e-01
YKL166C,23,B,39,139,2.000000000e+00,-2.145804141e-02,1.108166849e+03,4.504979217e+02,2.816867787e-06,8.535962990e-08,9.783885538e-01
YDR181C,13,B,13,113,1.000000000e+00,-6.259598095e-02,1.081719453e+03,6.320323420e+02,3.666749930e-06,1.594239100e-07,9.359799820e-01
YBR023C,8,B,11,111,1.000000000e+00,3.055673243e-02,4.212201934e+02,2.441203981e+02,5.728973367e-07,6.365525963e-08,8.814847139e-01
YBR023C,8,B,11,111,2.000000000e+00,-4.826654371e-03,1.480891126e+03,7.649100141e+02,1.034902322e-06,2.874728673e-08,9.913542339e-01
YJR049C,47,A,15,15,2.000000000e+00,-2.789821449e-02,1.327766084e+03,5.814228971e+02,1.633117793e-06,4.413831873e-08,9.899690019e-01
BY4741,32,A,71,71,1.000000000e+00,-2.199241420e-02,9.701848366e+02,6.462312421e+02,1.230560835e-06,7.691005221e-08,9.650314846e-01
YJR073C,21,A,85,85,1.000000000e+00,-5.136117585e-02,7.267991992e+02,2.219724085e+02,5.219059079e-07,2.087623632e-08,9.627889083e-01
YJR073C,21,A,85,85,2.000000000e+00,6.169128300e-04,1.875433735e+03,1.116788887e+03,4.354858964e-07,1.146015517e-08,9.899791752e-01
YDR347W,14,B,39,139,1.000000000e+00,-6.111333320e-04,4.028614175e+02,2.257376892e+02,1.234472150e-07,1.371635722e-08,6.403587961e-01
YDR347W,14,B,39,139,1.000000000e+00,-1.243306387e-02,8.784187236e+02,5.375505100e+02,1.751135911e-06,1.030079948e-07,9.588092358e-01
YPL101W,37,B,83,183,1.000000000e+00,-2.465095540e-02,9.439640104e+02,6.125790528e+02,2.039008991e-06,1.199417053e-07,9.462525329e-01
YJL083W,21,A,49,49,2.000000000e+00,3.358606987e-02,1.320961549e+03,5.690645103e+02,6.834579049e-07,1.798573434e-08,9.946627752e-01
YOR301W,34,A,99,99,1.000000000e+00,-2.794406330e-02,8.249847343e+02,5.092917462e+02,2.102081404e-06,1.313800877e-07,9.593338979e-01
YDR493W,49,A,56,56,1.000000000e+00,5.760729088e-02,3.091114080e+02,8.416834000e+01,2.265819217e-06,2.059835652e-07,8.662181092e-01
YDR493W,49,A,56,56,2.000000000e+00,-1.007042173e-02,1.391074831e+03,6.394056829e+02,1.371910751e-06,3.610291450e-08,9.907832862e-01
YNL013C,31,B,98,198,2.000000000e+00,-5.963864489e-03,1.252283624e+03,5.441270890e+02,1.178325088e-06,3.366643109e-08,9.898092477e-01
YDL076C,10,B,41,141,1.000000000e+00,3.131281918e-02,3.400423639e+02,1.611326483e+02,1.185517887e-06,1.317242097e-07,5.379065626e-01
YDL076C,10,B,41,141,1.000000000e+00,-2.563529468e-02,1.022293747e+03,6.886952864e+02,2.319425553e-06,1.364367972e-07,9.541392388e-01
YOR118W,33,A,65,65,2.000000000e+00,-1.862939776e-02,1.255711025e+03,5.512962319e+02,1.520991775e-06,4.345690785e-08,9.888747638e-01
YOR358W,35,A,48,48,1.000000000e+00,3.955053245e-03,3.867896452e+02,2.816629515e+02,4.838050093e-06,9.676100185e-07,8.532429077e-01
YOR358W,35,A,48,48,1.000000000e+00,1.584874716e-02,9.640232917e+02,7.297577836e+02,5.664842472e-07,4.720702060e-08,9.835009081e-01
YFL040W,2,B,61,161,2.000000000e+00,-9.297887685e-03,1.246258541e+03,5.411408649e+02,8.037245928e-07,2.296355979e-08,9.933243481e-01
YGR220C,40,B,40,140,1.000000000e+00,2.736501094e-02,2.502521565e+02,1.045179226e+02,8.747550930e-07,1.249650133e-07,7.435350040e-01
YGR220C,40,B,40,140,1.000000000e+00,-4.670559084e-02,1.123851184e+03,7.534162883e+02,2.001560706e-06,1.053453003e-07,9.364682687e-01
YIL165C,4,A,28,28,1.000000000e+00,2.853425389e-02,9.513392643e+02,6.441163312e+02,6.761460459e-06,4.507640306e-07,8.692573509e-01
YIR034C,5,A,91,91,1.000000000e+00,-2.495884446e-02,9.503198650e+02,5.927550891e+02,2.486904069e-06,1.381613372e-07,9.528729142e-01
YDR452W,15,B,17,117,2.000000000e+00,9.061909540e-04,1.273781301e+03,5.606795535e+02,5.900397657e-07,1.685827902e-08,9.950197284e-01
