genotype,run_no,plate_no,well_no,file_column,no_segments,sum_area_gap_fd,t_end,t_start,tphase_residuals_fd,tphase_residuals_fd_normalized,tphase_rsquared_fd
YGR110W,47,B,55,155,2.000000000e+00,-3.447512242e-02,1.268963877e+03,5.671563894e+02,1.678739311e-06,4.796398032e-08,9.879323471e-01
YGR038W,47,A,45,45,2.000000000e+00,-1.521463418e-02,1.341843681e+03,5.958404488e+02,1.755586791e-06,4.619965241e-08,9.887586816e-01
YMR023C,28,A,60,60,1.000000000e+00,1.062152855e-02,3.557575101e+02,2.178570663e+02,7.952153677e-08,1.136021954e-08,9.021769346e-01
YMR023C,28,A,60,60,2.000000000e+00,-1.012521064e-02,1.175481275e+03,4.928030688e+02,7.328558634e-07,2.155458422e-08,9.941904517e-01
YHL020C,4,A,68,68,2.000000000e+00,-2.845327645e-02,1.251126118e+03,6.058270034e+02,1.701519561e-06,5.317248629e-08,9.847727345e-01
YDR059C,51,A,26,26,1.000000000e+00,-3.794805484e-02,8.890638059e+02,5.654307985e+02,2.987734895e-06,1.867334309e-07,9.335730748e-01
YMR174C,41,A,64,64,1.000000000e+00,-3.054627198e-02,8.862900216e+02,5.494879536e+02,2.400641468e-06,1.412142040e-07,9.526857504e-01
YLR437C,51,B,59,159,1.000000000e+00,3.412004951e-03,4.909870010e+02,3.695048817e+02,4.802468178e-08,8.004113629e-09,9.142536493e-01
YLR437C,51,B,59,159,1.000000000e+00,-3.056998130e-02,9.687369934e+02,6.346673428e+02,2.262839044e-06,1.331081791e-07,9.488377042e-01
YGL053W,17,A,53,53,1.000000000e+00,-2.723932735e-02,8.926863845e+02,5.422819472e+02,2.246102653e-06,1.321236854e-07,9.524545402e-01
YOL032W,35,A,98,98,2.000000000e+00,-8.126923916e-03,1.312795744e+03,5.934110412e+02,8.489361115e-07,2.358155865e-08,9.931322476e-01
YLR444C,41,A,44,44,1.000000000e+00,-2.503755062e-02,8.686993677e+02,5.785248594e+02,2.061477672e-06,1.374318448e-07,9.453280580e-01
YMR215W,29,A,39,39,1.000000000e+00,1.242339069e-02,2.982701257e+02,2.036453625e+02,1.743551250e-07,4.358878125e-08,-5.093417138e+00
YMR215W,29,A,39,39,2.000000000e+00,-3.384225511e-02,1.080993283e+03,4.536543567e+02,1.663266262e-06,5.197707068e-08,9.869802644e-01
YNL037C,32,B,16,116,1.000000000e+00,-5.595526807e-03,1.613298558e+02,1.118106618e+02,3.355402227e-07,1.118467409e-07,-inf
YNL037C,32,B,16,116,1.000000000e+00,7.067382858e-03,3.802517350e+02,2.342329284e+02,4.821834847e-06,6.027293558e-07,8.777468036e-01
YNL037C,32,B,16,116,1.000000000e+00,3.555981704e-03,9.596387875e+02,7.310853323e+02,2.618208232e-07,2.380189301e-08,9.617169719e-01
YNL037C,32,B,16,116,1.000000000e+00,-3.407873099e-02,1.465760855e+03,1.112592856e+03,1.020209277e-06,5.667829318e-08,5.412042813e-01
YGR086C,47,B,50,150,2.000000000e+00,-1.646827996e-02,1.304342277e+03,5.363618241e+02,2.213233829e-06,5.674958535e-08,9.842833566e-01
YIL055C,3,B,10,110,2.000000000e+00,2.166281405e-02,1.150081972e+03,5.111418924e+02,1.734467880e-06,5.420212125e-08,9.856581619e-01
YNR050C,41,A,69,69,2.000000000e+00,1.713719842e-02,5.514610266e+02,8.416834000e+01,2.422860216e-06,1.053417485e-07,9.630515161e-01
YNR050C,41,A,69,69,1.000000000e+00,-1.831120837e-02,1.139328042e+03,7.993624010e+02,1.843883299e-06,1.084637235e-07,9.574393334e-01
YNL135C,31,A,63,63,1.000000000e+00,-1.596773109e-02,8.740888266e+02,5.559141321e+02,1.558778379e-06,9.742364866e-08,9.602773402e-01
YGL072C,17,B,67,167,1.000000000e+00,-3.301752412e-02,1.023574665e+03,7.228100890e+02,1.597984991e-06,1.065323328e-07,9.411684133e-01
YNL032W,32,A,13,13,2.000000000e+00,2.806014167e-03,1.192488760e+03,5.444538793e+02,5.943353830e-07,1.857298072e-08,9.938353290e-01
YHL033C,51,A,14,14,1.000000000e+00,9.949033376e-03,5.911232228e+02,4.303640428e+02,5.515204652e-08,6.894005815e-09,9.080029804e-01
YHL033C,51,A,14,14,1.000000000e+00,-6.218988495e-02,1.206537576e+03,7.498294245e+02,2.804737852e-06,1.219451240e-07,9.357279403e-01
YLR019W,24,A,80,80,1.000000000e+00,4.900999791e-03,4.307713896e+02,2.561824333e+02,1.047840059e-07,1.164266732e-08,8.516292286e-01
YLR019W,24,A,80,80,1.000000000e+00,-1.731661840e-02,8.791940258e+02,5.587203630e+02,1.912414171e-06,1.195258857e-07,9.580506163e-01
BY4741,35,B,5,105,1.000000000e+00,-3.836203558e-02,8.732982906e+02,5.230811613e+02,2.142818060e-06,1.260481212e-07,9.504492740e-01
YHR199C,6,B,89,189,1.000000000e+00,-2.397330154e-02,1.014332088e+03,6.728378160e+02,1.962069106e-06,1.154158297e-07,9.610376349e-01
YGR288W,40,B,85,185,2.000000000e+00,-1.846368173e-02,1.283455156e+03,6.093309401e+02,1.397502326e-06,4.110300958e-08,9.883054905e-01
YGL203C,18,A,55,55,2.000000000e+00,1.939163091e-02,1.354984891e+03,4.882025487e+02,1.451321170e-06,3.375165511e-08,9.901075054e-01
YCR016W,2,A,36,36,2.000000000e+00,-1.988705471e-02,1.238151054e+03,5.443445630e+02,1.070498498e-06,3.148524995e-08,9.921100718e-01
YLR416C,27,A,77,77,2.000000000e+00,-1.927174424e-02,1.167554050e+03,4.973989648e+02,1.785966985e-06,5.252844073e-08,9.875463083e-01
YNR042W,32,A,58,58,1.000000000e+00,-2.131981424e-02,8.921945501e+02,5.513034005e+02,1.840502571e-06,1.082648571e-07,9.572072399e-01
YIL027C,3,B,38,138,1.000000000e+00,1.691344866e-02,3.977591540e+02,2.672028851e+02,1.902116612e-07,3.170194353e-08,3.678806338e-01
YIL027C,3,B,38,138,2.000000000e+00,-1.231266426e-02,1.218491091e+03,5.314947341e+02,1.234846059e-06,3.631900173e-08,9.907210348e-01
YDR247W,13,B,58,158,1.000000000e+00,9.446087219e-03,2.475004615e+02,8.416834000e+01,4.782984769e-07,5.978730961e-08,8.627651238e-01
YDR247W,13,B,58,158,1.000000000e+00,-1.149840628e-03,9.846766836e+02,7.032125061e+02,7.566769042e-07,5.404835030e-08,9.806823688e-01
YHR133C,6,A,53,53,1.000000000e+00,-3.288515428e-03,1.037603921e+03,7.050569155e+02,1.463639068e-06,9.147744177e-08,9.689076112e-01
YML082W,27,B,87,187,1.000000000e+00,-1.703874615e-02,8.185640489e+02,4.897335947e+02,1.494267449e-06,9.339171554e-08,9.681134648e-01
YOR163W,34,B,1,101,1.000000000e+00,1.174788176e-02,4.157414146e+02,2.737853919e+02,1.222409667e-07,1.746299524e-08,-8.011151039e-01
YOR163W,34,B,1,101,1.000000000e+00,-2.722009104e-02,8.422951898e+02,5.384330979e+02,2.649194577e-06,1.655746611e-07,9.450437910e-01
BY4741,40,B,88,188,1.000000000e+00,8.432809043e-05,8.910094659e+02,6.314764185e+02,5.908456972e-07,4.544966901e-08,9.755342344e-01
BY4741,40,B,88,188,1.000000000e+00,9.914064693e-03,1.312975177e+03,1.071392097e+03,2.008432927e-07,1.673694106e-08,8.549465415e-01
YNL108C,31,B,74,174,1.000000000e+00,-1.510140515e-02,8.289399029e+02,5.148479100e+02,2.097414779e-06,1.310884237e-07,9.565803817e-01
YIR026C,5,B,84,184,1.000000000e+00,-3.998877834e-05,6.337519188e+02,3.847659805e+02,6.236111651e-08,5.196759709e-09,8.720488945e-01
YIR026C,5,B,84,184,1.000000000e+00,-1.771774458e-02,1.338962621e+03,9.000398962e+02,1.045340249e-06,4.977810708e-08,9.585434473e-01
YDL107W,10,A,63,63,2.000000000e+00,-5.048048581e-03,1.402674247e+03,6.467110698e+02,1.421776858e-06,3.741518048e-08,9.886938079e-01
YOR201C,34,A,35,35,1.000000000e+00,-3.144569080e-02,9.208602007e+02,5.829804374e+02,2.271440198e-06,1.336141293e-07,9.398536147e-01
YPL184C,37,B,18,118,1.000000000e+00,-1.254951791e-02,4.343035718e+02,1.669899187e+02,3.717249480e-07,2.859422677e-08,7.204536532e-01
YPL184C,37,B,18,118,2.000000000e+00,-3.196473975e-02,1.233721475e+03,5.147985255e+02,1.214348091e-06,3.373189141e-08,9.902565596e-01
YPR128C,39,B,50,150,1.000000000e+00,-2.389017098e-02,8.857191929e+02,5.581433970e+02,2.202740865e-06,1.295729920e-07,9.571907977e-01
YDL162C,11,A,6,6,1.000000000e+00,-4.493899281e-03,4.449422452e+02,2.806856950e+02,3.167284262e-08,3.959105328e-09,9.360354870e-01
YDL162C,11,A,6,6,3.000000000e+00,2.344801622e-02,1.012691510e+03,5.086966097e+02,3.053436140e-06,1.221374456e-07,9.648847536e-01
YJL101C,48,A,23,23,1.000000000e+00,-2.145138597e-02,1.882192673e+03,1.612729488e+03,1.095757877e-06,7.826841980e-08,9.269598684e-01
YLR224W,26,A,25,25,2.000000000e+00,-2.020195862e-02,1.193939882e+03,5.324218622e+02,1.864282112e-06,5.649339733e-08,9.855824221e-01
YHR126C,6,A,49,49,1.000000000e+00,-4.219779424e-03,1.014291575e+03,6.876351056e+02,1.433785222e-06,8.961157638e-08,9.707341322e-01
YNL184C,31,B,32,132,1.000000000e+00,-1.342671203e-02,1.016244816e+03,6.328245403e+02,1.713958721e-06,9.020835374e-08,9.456992175e-01
YHR200W,6,A,90,90,1.000000000e+00,2.516271264e-02,3.001851934e+02,8.416834000e+01,6.410602022e-07,5.827820020e-08,9.609857104e-01
YHR200W,6,A,90,90,1.000000000e+00,-3.324227866e-02,7.774794697e+02,4.613812911e+02,1.633035940e-06,1.088690627e-07,9.518282915e-01
YLR300W,26,B,86,186,1.000000000e+00,-3.191711699e-02,3.971366214e+02,8.502546238e+01,8.446477580e-06,5.630985054e-07,5.735447891e-01
YLR300W,26,B,86,186,1.000000000e+00,-3.094135660e-02,8.557111448e+02,5.019432359e+02,1.720832856e-06,1.012254621e-07,9.558134296e-01
YGL124C,17,A,100,100,1.000000000e+00,1.203838804e-03,4.568850293e+02,1.274384041e+02,4.395400945e-07,2.747125591e-08,9.774771650e-01
YGL124C,17,A,100,100,1.000000000e+00,-3.102118469e-02,9.699910015e+02,6.113196848e+02,2.108180592e-06,1.171211440e-07,9.558677472e-01
YHR011W,4,A,85,85,1.000000000e+00,3.511350471e-03,3.717098014e+02,2.581240927e+02,2.692465047e-07,4.487441746e-08,-8.432678362e+00
YHR011W,4,A,85,85,2.000000000e+00,2.588431080e-03,8.226353683e+02,4.430949683e+02,3.760859502e-06,1.979399738e-07,9.445466694e-01
YHR011W,4,A,85,85,1.000000000e+00,-5.855039619e-03,1.174920117e+03,1.061534124e+03,2.177871445e-07,4.355742890e-08,-4.586368703e+00
YMR148W,28,A,85,85,1.000000000e+00,5.096163574e-03,4.210441280e+02,3.420061416e+02,4.402091193e-08,1.100522798e-08,-2.871253195e-01
YMR148W,28,A,85,85,2.000000000e+00,-6.269373720e-03,1.253429596e+03,5.711304209e+02,1.281001483e-06,3.767651419e-08,9.902095487e-01
YKL191W,23,A,57,57,1.000000000e+00,-9.816923466e-03,9.550291260e+02,5.869021547e+02,1.672531234e-06,9.291840190e-08,9.650967839e-01
YPL215W,36,B,91,191,1.000000000e+00,-1.383567752e-02,1.755004158e+02,8.416834000e+01,2.575833860e-07,6.439584650e-08,-6.857095786e-02
YPL215W,36,B,91,191,3.000000000e+00,-1.192706467e-02,1.208241392e+03,3.021967927e+02,5.513470503e-07,1.225215667e-08,9.941102782e-01
YPL215W,36,B,91,191,1.000000000e+00,-2.951613080e-02,1.649228640e+03,1.327641327e+03,1.597617251e-06,9.985107820e-08,9.380394635e-01
YBR215W,9,B,42,142,1.000000000e+00,3.012685197e-02,3.218136466e+02,1.649564346e+02,1.042509260e-06,1.303136575e-07,8.291371427e-01
YBR215W,9,B,42,142,2.000000000e+00,-6.389023700e-04,1.354776870e+03,7.314495864e+02,6.991343674e-07,2.255272153e-08,9.930706171e-01
YDR227W,13,B,47,147,1.000000000e+00,-4.033293427e-03,4.417746923e+02,2.424609191e+02,1.811381936e-07,1.811381936e-08,8.915433360e-01
YDR227W,13,B,47,147,1.000000000e+00,-2.163388542e-02,8.720673096e+02,5.622262651e+02,1.217165331e-06,8.114435540e-08,9.721438196e-01
YNL009W,31,B,95,195,1.000000000e+00,5.148483053e-03,3.353939102e+02,1.702435266e+02,1.771331369e-07,2.214164211e-08,8.343082942e-01
YNL009W,31,B,95,195,1.000000000e+00,-2.006748896e-02,7.952626117e+02,4.714913323e+02,1.548969537e-06,9.681059605e-08,9.660490603e-01
YDR108W,12,A,50,50,1.000000000e+00,3.215470046e-02,5.996458753e+02,2.671385334e+02,1.094956066e-06,6.843475412e-08,9.437483079e-01
YDR108W,12,A,50,50,1.000000000e+00,-1.532544013e-02,1.199402241e+03,8.783330615e+02,1.603882300e-06,1.002426437e-07,9.587755684e-01
YPR075C,39,A,16,16,2.000000000e+00,3.109178942e-02,1.229461274e+03,5.453694066e+02,1.007070169e-06,2.961971084e-08,9.916069044e-01
YGL056C,17,A,55,55,2.000000000e+00,-5.739431151e-03,1.353034591e+03,5.903223293e+02,1.453751052e-06,3.825660663e-08,9.900029521e-01
YPL219W,36,A,89,89,1.000000000e+00,-4.016749186e-03,4.080119019e+02,2.426525352e+02,3.924443402e-08,4.905554252e-09,9.748223828e-01
YPL219W,36,A,89,89,1.000000000e+00,-2.825126586e-02,8.849456751e+02,5.560632881e+02,2.474045443e-06,1.455320849e-07,9.456032532e-01
YGR148C,20,A,4,4,1.000000000e+00,-3.306332569e-02,9.220351319e+02,5.759207580e+02,2.380253805e-06,1.322363225e-07,9.503333844e-01
YKL116C,22,B,97,197,1.000000000e+00,-6.950796446e-03,3.352534100e+02,8.416834000e+01,1.092121872e-05,9.101015601e-07,5.065965306e-01
YKL116C,22,B,97,197,1.000000000e+00,-3.373666179e-02,8.873695016e+02,5.161919652e+02,2.552319245e-06,1.343325918e-07,9.611732077e-01
YLR239C,26,A,38,38,2.000000000e+00,-1.823412323e-02,1.298841901e+03,5.474248191e+02,1.062986618e-06,2.872936805e-08,9.912933135e-01
YIL146C,4,B,11,111,2.000000000e+00,1.444982150e-03,1.245955097e+03,5.595119493e+02,1.661177687e-06,4.746221964e-08,9.891973293e-01
YDL169C,11,B,9,109,1.000000000e+00,-2.842572712e-02,8.826452770e+02,5.355143493e+02,3.023619359e-06,1.679788533e-07,9.457677639e-01
YBR054W,8,B,39,139,1.000000000e+00,1.909872377e-02,3.978798340e+02,2.462291308e+02,2.411397699e-07,3.444853856e-08,9.256917411e-01
YBR054W,8,B,39,139,2.000000000e+00,-1.459117792e-02,1.447271406e+03,7.936346236e+02,9.644459201e-07,2.922563394e-08,9.910328794e-01
BY4741,12,B,5,105,2.000000000e+00,1.868945833e-02,7.938518797e+02,2.438453249e+02,7.457026491e-07,2.761861663e-08,9.896560333e-01
BY4741,12,B,5,105,2.000000000e+00,-7.889648137e-03,1.584077994e+03,9.299685068e+02,9.586245600e-07,2.904922909e-08,9.913012527e-01
YLR063W,25,A,6,6,1.000000000e+00,-3.911596167e-02,8.229499139e+02,4.871471735e+02,2.843309385e-06,1.672534932e-07,9.436322580e-01
YNL023C,32,B,4,104,1.000000000e+00,-3.227421293e-02,9.599046468e+02,4.923228804e+02,1.369303174e-06,5.953492061e-08,9.733282863e-01
YCR004C,2,A,25,25,1.000000000e+00,-3.611926478e-02,8.996626567e+02,5.093671084e+02,3.962944908e-06,2.085760478e-07,9.243776461e-01
YIR029W,5,B,87,187,2.000000000e+00,-2.562219618e-02,1.328620160e+03,6.035937040e+02,1.049848845e-06,2.916246791e-08,9.920772226e-01
YJL003W,46,B,66,166,2.000000000e+00,-3.301905922e-02,1.467009139e+03,7.330835661e+02,1.012205979e-06,2.735691836e-08,9.881726714e-01
YOR208W,34,B,38,138,1.000000000e+00,-2.848540494e-02,8.263648270e+02,4.972623022e+02,2.590956298e-06,1.524091940e-07,9.543901440e-01
YHR159W,6,A,74,74,1.000000000e+00,-2.396673230e-03,9.140516883e+02,5.787736240e+02,2.562180896e-06,1.507165233e-07,9.457997171e-01
YPL106C,37,B,78,178,1.000000000e+00,1.135821818e-01,1.513974867e+03,5.820405169e+02,1.697948484e-06,3.691192358e-08,9.765329546e-01
YMR242C,29,A,57,57,2.000000000e+00,-7.943298300e-04,1.572042002e+03,8.689117793e+02,9.082788626e-07,2.595082465e-08,9.837776435e-01
YNL079C,49,B,24,124,2.000000000e+00,-2.191158463e-02,1.371001100e+03,5.946948389e+02,2.094691048e-06,5.371002687e-08,9.815496151e-01
YDR506C,15,B,56,156,2.000000000e+00,-1.204656637e-02,1.371983663e+03,6.197156912e+02,1.493578852e-06,3.930470664e-08,9.898292105e-01
YMR029C,28,A,65,65,1.000000000e+00,3.692603336e-03,4.112756520e+02,3.298302345e+02,2.416595554e-08,6.041488884e-09,-4.628917380e+00
YMR029C,28,A,65,65,2.000000000e+00,-1.042712090e-02,1.259321294e+03,5.611001370e+02,1.015284541e-06,2.986131004e-08,9.917014723e-01
YNL228W,30,A,97,97,1.000000000e+00,-1.727865299e-03,5.090138807e+02,2.858084019e+02,1.154876246e-07,1.049887496e-08,8.950716782e-01
YNL228W,30,A,97,97,1.000000000e+00,-1.790586007e-02,9.797897014e+02,6.434943251e+02,1.142642848e-06,7.141517802e-08,9.665178323e-01
YML117W,44,A,53,53,1.000000000e+00,-3.384063722e-02,9.694866256e+02,6.253108489e+02,2.244727433e-06,1.320427902e-07,9.557924540e-01
YAL008W,1,B,48,148,3.000000000e+00,-2.656871211e-02,1.356054213e+03,3.648369380e+02,1.978221420e-06,4.037186571e-08,9.933368646e-01
YHR159W,43,A,70,70,1.000000000e+00,1.064027443e-02,4.798654616e+02,3.322176154e+02,1.039560476e-07,1.485086394e-08,8.175528807e-01
YHR159W,43,A,70,70,2.000000000e+00,-2.662111611e-02,1.300659133e+03,6.256408010e+02,1.180633785e-06,3.472452309e-08,9.894853500e-01
YLL058W,24,B,62,162,1.000000000e+00,-3.249342634e-02,9.007908449e+02,5.664828129e+02,2.584565080e-06,1.520332400e-07,9.498796884e-01
YNL239W,30,A,86,86,1.000000000e+00,-2.972323733e-02,8.883287085e+02,5.599170459e+02,2.758073572e-06,1.622396219e-07,9.431208175e-01
YOR369C,35,B,56,156,1.000000000e+00,-7.310856366e-03,3.862659367e+02,3.247668638e+02,9.475727688e-08,3.158575896e-08,-3.636421265e+01
YOR369C,35,B,56,156,1.000000000e+00,-2.104532619e-02,8.922528182e+02,5.637202191e+02,1.671498787e-06,1.044686742e-07,9.596361594e-01
YJL163C,47,B,72,172,2.000000000e+00,-2.875297801e-02,1.266590064e+03,5.492255362e+02,1.730992471e-06,4.808312421e-08,9.877819491e-01
YDR043C,12,B,3,103,1.000000000e+00,3.694851350e-02,3.712182008e+02,1.878810527e+02,6.521927901e-07,7.246586557e-08,9.328969913e-01
YDR043C,12,B,3,103,2.000000000e+00,-1.214663879e-02,1.382735235e+03,7.034538925e+02,1.213242145e-06,3.568359249e-08,9.904708698e-01
YCR015C,2,B,35,135,1.000000000e+00,-4.872257539e-02,9.214004960e+02,5.244709904e+02,3.539134091e-06,1.769567046e-07,9.408300058e-01
YDR275W,13,A,84,84,1.000000000e+00,-6.293730459e-03,3.783527178e+02,2.151106409e+02,2.515942445e-08,3.144928056e-09,9.665108404e-01
YDR275W,13,A,84,84,1.000000000e+00,-2.178423018e-02,8.224431913e+02,5.238609106e+02,1.241528143e-06,8.276854284e-08,9.706431474e-01
YJR107W,46,A,30,30,2.000000000e+00,1.294154480e-03,1.216432707e+03,5.475995151e+02,1.169495952e-06,3.543927127e-08,9.894168117e-01
YMR278W,29,A,90,90,1.000000000e+00,-5.077476859e-03,3.340762809e+02,1.173440373e+02,1.357523898e-07,1.234112635e-08,6.741039726e-01
YMR278W,29,A,90,90,2.000000000e+00,-2.818826715e-02,1.064884207e+03,4.358986801e+02,1.449403706e-06,4.529386580e-08,9.887630329e-01
BY4741,24,B,71,171,1.000000000e+00,-2.292561384e-02,9.301201801e+02,6.023222820e+02,1.878671065e-06,1.174169416e-07,9.586303017e-01
YDR193W,13,A,20,20,1.000000000e+00,-3.178034552e-02,4.287957764e+02,1.323888412e+02,3.964611380e-06,2.643074254e-07,4.614802021e-01
YDR193W,13,A,20,20,1.000000000e+00,-2.412533474e-02,8.645058630e+02,5.316766821e+02,1.550474827e-06,9.120440159e-08,9.690306894e-01
YGR189C,20,B,37,137,2.000000000e+00,-1.674317822e-02,1.322666751e+03,5.617113643e+02,8.964108091e-07,2.358975814e-08,9.935616282e-01
YAL060W,1,B,8,108,2.000000000e+00,-1.785527413e-02,1.235508401e+03,5.076287081e+02,1.128060189e-06,3.133500526e-08,9.924432170e-01
YKL054C,22,B,48,148,1.000000000e+00,-6.074742922e-04,3.534056890e+02,1.873650820e+02,3.136489688e-07,3.920612110e-08,8.014671907e-01
YKL054C,22,B,48,148,1.000000000e+00,-2.914973071e-03,1.248447820e+03,9.105067465e+02,1.655032623e-06,9.735486021e-08,9.413378188e-01
YPR195C,39,B,96,196,1.000000000e+00,-2.858733428e-02,8.277847691e+02,4.974024422e+02,2.278135723e-06,1.340079837e-07,9.558967076e-01
YJL122W,21,B,24,124,1.000000000e+00,-3.030039624e-02,9.452595643e+02,6.033874293e+02,2.403669536e-06,1.413923257e-07,9.523074211e-01
YLR069C,25,A,11,11,1.000000000e+00,1.086717951e-02,3.403411837e+02,1.291342640e+02,1.607486179e-07,1.461351072e-08,6.851924396e-01
YLR069C,25,A,11,11,1.000000000e+00,-1.445908351e-02,1.016868558e+03,5.501129998e+02,9.848257866e-07,4.281851246e-08,9.648227094e-01
YER158C,42,A,30,30,2.000000000e+00,-3.095199283e-02,1.134415246e+03,5.218625707e+02,1.197569990e-06,3.991899968e-08,9.893199702e-01
YDR439W,15,A,7,7,2.000000000e+00,-2.522275408e-02,1.372064351e+03,5.732523050e+02,1.041177483e-06,2.602943708e-08,9.921022033e-01
YLR120C,25,A,48,48,1.000000000e+00,-3.424252466e-02,8.618537924e+02,5.234645330e+02,2.798254300e-06,1.646031941e-07,9.464064882e-01
YJR043C,47,A,11,11,1.000000000e+00,-2.144999842e-02,9.978936604e+02,6.257853705e+02,1.847238806e-06,1.026243781e-07,9.598021289e-01
YJL146W,21,A,9,9,1.000000000e+00,-2.659069501e-02,8.056368095e+02,4.761789271e+02,2.250131850e-06,1.323606971e-07,9.611878651e-01
YJR010C-A,46,A,87,87,1.000000000e+00,-3.071890852e-02,9.183867323e+02,6.055477160e+02,2.079361375e-06,1.386240917e-07,9.399965882e-01
YDL149W,10,A,96,96,1.000000000e+00,1.171927740e-03,9.084757496e+02,6.162860881e+02,1.585757050e-06,1.057171367e-07,9.669283028e-01
YJL119C,21,B,29,129,1.000000000e+00,-3.268471054e-02,9.084726400e+02,5.600734130e+02,2.744290135e-06,1.614288315e-07,9.443014115e-01
YLR324W,27,B,3,103,2.000000000e+00,-1.421108163e-02,1.101604141e+03,4.555406235e+02,1.368463710e-06,4.146859728e-08,9.909324199e-01
YKL202W,47,A,90,90,1.000000000e+00,2.101269763e-02,4.022727553e+02,1.901985013e+02,1.225962633e-06,1.114511485e-07,1.949304651e-01
YKL202W,47,A,90,90,2.000000000e+00,-3.548455253e-02,1.264700998e+03,5.364624496e+02,3.378889525e-06,9.132133852e-08,9.779145419e-01
YER143W,42,B,19,119,2.000000000e+00,-1.178424148e-02,1.328235012e+03,5.948835765e+02,1.215192038e-06,3.284302806e-08,9.904720684e-01
YBR217W,9,B,44,144,1.000000000e+00,6.793211909e-02,2.767111677e+02,1.052875985e+02,4.618514646e-06,5.773143307e-07,7.831631173e-01
YBR217W,9,B,44,144,2.000000000e+00,-3.690813260e-02,1.537320093e+03,8.837472603e+02,8.021136930e-07,2.506605291e-08,9.880161580e-01
YBR239C,9,B,62,162,1.000000000e+00,2.950267248e-02,3.430588874e+02,1.406625161e+02,5.741761388e-07,5.741761388e-08,9.390654609e-01
YBR239C,9,B,62,162,1.000000000e+00,-2.397995556e-02,1.063925790e+03,7.098749513e+02,2.555354532e-06,1.419641407e-07,9.560848192e-01
YMR017W,28,B,54,154,2.000000000e+00,-2.623521765e-02,1.182969575e+03,5.048256444e+02,1.328150721e-06,3.906325650e-08,9.905279553e-01
YDR279W,13,B,89,189,1.000000000e+00,-5.608656619e-03,4.099198505e+02,2.484641625e+02,1.754619551e-08,2.193274438e-09,9.503374443e-01
YDR279W,13,B,89,189,1.000000000e+00,-9.292496469e-03,8.693972728e+02,5.553473549e+02,1.108498081e-06,6.928113006e-08,9.755244639e-01
YMR185W,29,B,15,115,2.000000000e+00,4.378801113e-03,1.123721774e+03,4.599824345e+02,1.547758813e-06,4.552231802e-08,9.894618610e-01
YNL336W,30,B,19,119,1.000000000e+00,-3.813140052e-03,4.159284075e+02,1.786220899e+02,6.268003819e-08,5.223336516e-09,9.873533891e-01
YNL336W,30,B,19,119,1.000000000e+00,-2.822418769e-02,8.542649553e+02,5.363550524e+02,2.178295576e-06,1.361434735e-07,9.536430002e-01
YOL091W,43,A,7,7,1.000000000e+00,-3.821456971e-02,9.442477328e+02,6.042932393e+02,2.695164394e-06,1.585390820e-07,9.490625074e-01
