genotype,run_no,plate_no,well_no,file_column,alphabetic_code,no_plateaus,no_mono_violations,curve_rsquared_fd,curve_rsquared_gp,final_gap_logod,plat_threshold,plat_duration,plat_distance,plat_atol,plat_rtol,tran_threshold,tran_duration,tran_distance,tran_atol,tran_rtol
YMR092C,42,B,93,193,PTTP,2.000000000e+00,0.000000000e+00,9.969379151e-01,9.977054089e-01,-4.999621779e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YNR070W,42,B,94,194,TPTTP,2.000000000e+00,0.000000000e+00,9.988046806e-01,9.991091322e-01,-1.840765178e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YNR071C,42,B,95,195,PTTP,2.000000000e+00,0.000000000e+00,9.974765223e-01,9.984736332e-01,1.588616362e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YNR072W,42,B,96,196,PTTP,2.000000000e+00,0.000000000e+00,9.970179843e-01,9.977029405e-01,-7.626566050e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YNR073C,42,B,97,197,PTTP,2.000000000e+00,0.000000000e+00,9.963673922e-01,9.970801999e-01,-1.447425489e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YNR074C,42,B,98,198,TPTTP,2.000000000e+00,0.000000000e+00,9.978238355e-01,9.985650331e-01,-7.169253361e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YNR075W,42,B,99,199,PTTP,2.000000000e+00,0.000000000e+00,9.975337224e-01,9.977225720e-01,1.955740686e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL013W-A,42,B,100,200,TPTTP,2.000000000e+00,0.000000000e+00,9.978427570e-01,9.986538653e-01,-5.124331042e-04,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL086C,43,A,1,1,TPTP,2.000000000e+00,0.000000000e+00,3.929503151e-01,4.612591997e-01,-2.437056898e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL087C,43,A,2,2,PTP,2.000000000e+00,0.000000000e+00,9.900975428e-01,9.917211153e-01,-2.196533164e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL088C,43,A,3,3,PTP,2.000000000e+00,0.000000000e+00,9.844958725e-01,9.857584934e-01,-9.498438587e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL089C,43,A,4,4,PTP,2.000000000e+00,0.000000000e+00,9.872282877e-01,9.887928934e-01,-8.016227843e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,43,A,5,5,PTTP,2.000000000e+00,0.000000000e+00,9.958652680e-01,9.973007768e-01,-1.111958451e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL090W,43,A,6,6,PTP,2.000000000e+00,0.000000000e+00,9.769865113e-01,9.788819820e-01,-9.058807093e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL091W,43,A,7,7,PTP,2.000000000e+00,0.000000000e+00,9.846615730e-01,9.863758563e-01,-9.991219497e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL092W,43,A,8,8,PTP,2.000000000e+00,0.000000000e+00,9.822933884e-01,9.860617554e-01,-8.339101990e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL093W,43,A,9,9,TPTTP,2.000000000e+00,0.000000000e+00,9.828359001e-01,9.845114359e-01,2.341688962e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL095C,43,A,10,10,TPTP,2.000000000e+00,0.000000000e+00,9.779919712e-01,9.846786424e-01,8.933669671e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL096C,43,A,11,11,PTP,2.000000000e+00,0.000000000e+00,9.848200208e-01,9.885080221e-01,-4.272416222e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL098C,43,A,12,12,PTP,2.000000000e+00,0.000000000e+00,9.841155387e-01,9.870701896e-01,-9.032262047e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL099C,43,A,13,13,PTTP,2.000000000e+00,0.000000000e+00,9.942953017e-01,9.970490440e-01,-6.694244908e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL100W,43,A,14,14,PTTPT,2.000000000e+00,0.000000000e+00,9.953724310e-01,9.971764057e-01,-3.348094843e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL101C,43,A,15,15,PTTP,2.000000000e+00,0.000000000e+00,9.973798040e-01,9.978466510e-01,1.443620560e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL103W,43,A,16,16,PTTP,2.000000000e+00,0.000000000e+00,9.965284442e-01,9.979892667e-01,-1.707266830e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL104C,43,A,17,17,PTTP,2.000000000e+00,0.000000000e+00,9.965971602e-01,9.978821261e-01,1.364354582e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL105C,43,A,18,18,TPTTP,2.000000000e+00,0.000000000e+00,9.969414977e-01,9.964590987e-01,8.189853043e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL106W,43,A,19,19,PTP,2.000000000e+00,0.000000000e+00,9.879260990e-01,9.898235480e-01,-7.647515564e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL107W,43,A,20,20,PTP,2.000000000e+00,0.000000000e+00,9.948557203e-01,9.976298847e-01,-2.862982090e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL108C,43,A,21,21,TPTP,2.000000000e+00,0.000000000e+00,9.854826154e-01,9.882679912e-01,-9.265403223e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL109W,43,A,22,22,PTP,2.000000000e+00,0.000000000e+00,9.868499125e-01,9.889619750e-01,-7.888218927e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL110W,43,A,23,23,TPTTP,2.000000000e+00,0.000000000e+00,9.950517721e-01,9.954380347e-01,1.736587726e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL111C,43,A,24,24,PTP,2.000000000e+00,0.000000000e+00,9.790005753e-01,9.823788946e-01,-1.227174066e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL112W,43,A,25,25,PTTP,2.000000000e+00,0.000000000e+00,9.935717548e-01,9.973875482e-01,2.521936946e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL113W,43,A,26,26,PTP,2.000000000e+00,0.000000000e+00,9.865339093e-01,9.927555247e-01,-6.358038977e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,43,A,27,27,PTTP,2.000000000e+00,0.000000000e+00,9.963480469e-01,9.979231729e-01,1.196675615e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL114C,43,A,28,28,PTTP,2.000000000e+00,0.000000000e+00,9.965652485e-01,9.983131379e-01,6.666892292e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL115W,43,A,29,29,TPTP,2.000000000e+00,0.000000000e+00,9.702885593e-01,9.784491106e-01,9.140527638e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL116W,43,A,30,30,TPTP,2.000000000e+00,0.000000000e+00,9.877475411e-01,9.897372836e-01,-9.752538119e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL117W,43,A,31,31,PTP,2.000000000e+00,0.000000000e+00,9.852374330e-01,9.873558292e-01,-8.011724714e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL118C,43,A,32,32,PTP,2.000000000e+00,0.000000000e+00,9.858872648e-01,9.883348408e-01,-7.388413978e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL119C,43,A,33,33,PTTP,2.000000000e+00,0.000000000e+00,9.960524842e-01,9.973443000e-01,4.359864652e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL121C,43,A,34,34,TPTTP,2.000000000e+00,0.000000000e+00,9.979283340e-01,9.983664614e-01,-9.112857515e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL122C,43,A,35,35,PTTP,2.000000000e+00,0.000000000e+00,9.964453508e-01,9.979063137e-01,1.297754792e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL124C,43,A,36,36,TPTTP,2.000000000e+00,0.000000000e+00,9.930060607e-01,9.949164726e-01,1.167278023e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL126C,43,A,37,37,PTP,2.000000000e+00,0.000000000e+00,9.864710323e-01,9.892802016e-01,-8.069376020e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL128C,43,A,38,38,PTTP,2.000000000e+00,0.000000000e+00,9.961436151e-01,9.981448413e-01,1.890386424e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL129W,43,A,39,39,TPTTP,2.000000000e+00,0.000000000e+00,9.978789684e-01,9.987469289e-01,-3.870852932e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL131W,43,A,40,40,TPTTP,2.000000000e+00,0.000000000e+00,9.925950007e-01,9.986618926e-01,1.501542226e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL132W,43,A,41,41,TPTTP,2.000000000e+00,0.000000000e+00,9.977920934e-01,9.990112725e-01,2.829532576e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL136C,43,A,42,42,PTP,2.000000000e+00,0.000000000e+00,9.890972299e-01,9.907955127e-01,-5.965307082e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL137W,43,A,43,43,PTTP,2.000000000e+00,0.000000000e+00,9.954556886e-01,9.970715174e-01,4.776524143e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YOL138C,43,A,44,44,PTP,2.000000000e+00,0.000000000e+00,9.946665674e-01,9.955521401e-01,1.666741911e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YBR232C,43,A,45,45,PTP,2.000000000e+00,0.000000000e+00,9.892032615e-01,9.914988636e-01,-7.390654774e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YDR424C,43,A,46,46,TPTPTP,3.000000000e+00,0.000000000e+00,9.969841374e-01,9.981560218e-01,-1.328759097e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YEL011W,43,A,47,47,PTTP,2.000000000e+00,0.000000000e+00,9.966454610e-01,9.976497597e-01,1.309564307e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER064C,43,A,48,48,PTP,2.000000000e+00,0.000000000e+00,9.859815736e-01,9.882228230e-01,-8.127757722e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER077C,43,A,49,49,PTTP,2.000000000e+00,0.000000000e+00,9.961151225e-01,9.973908127e-01,5.924049594e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER078C,43,A,50,50,TPTTP,2.000000000e+00,0.000000000e+00,9.946374284e-01,9.965472835e-01,1.179969822e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER088C,43,A,51,51,PTTP,2.000000000e+00,0.000000000e+00,9.967486627e-01,9.978868461e-01,1.006548300e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER090W,43,A,52,52,PTTP,2.000000000e+00,0.000000000e+00,9.874367504e-01,9.886241298e-01,-3.341171713e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER091C,43,A,53,53,TPTP,2.000000000e+00,0.000000000e+00,9.834762726e-01,9.853761260e-01,3.854100195e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER092W,43,A,54,54,TPTP,2.000000000e+00,0.000000000e+00,9.737923269e-01,9.773827133e-01,-1.054060099e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER093C-A,43,A,55,55,PTTP,2.000000000e+00,0.000000000e+00,9.966319552e-01,9.972470061e-01,1.010009548e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER095W,43,A,56,56,PTTP,2.000000000e+00,0.000000000e+00,9.968384968e-01,9.977605220e-01,9.422749945e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER096W,43,A,57,57,PTP,2.000000000e+00,0.000000000e+00,9.839448292e-01,9.860835491e-01,-9.576531144e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER097W,43,A,58,58,PTTP,2.000000000e+00,0.000000000e+00,9.972282411e-01,9.980975911e-01,1.224321805e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YER098W,43,A,59,59,PTTP,2.000000000e+00,0.000000000e+00,9.953582726e-01,9.970771115e-01,5.433451462e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGR134W,43,A,60,60,PTP,2.000000000e+00,0.000000000e+00,9.817779353e-01,9.862005038e-01,-1.130104899e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YGR210C,43,A,61,61,PTP,2.000000000e+00,0.000000000e+00,9.842426159e-01,9.863823355e-01,-9.510560391e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHL021C,43,A,62,62,PTTP,2.000000000e+00,0.000000000e+00,9.971502143e-01,9.985545616e-01,1.150490882e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHL022C,43,A,63,63,TPTTP,2.000000000e+00,0.000000000e+00,9.931125078e-01,9.948516481e-01,2.457113692e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR013C,43,A,64,64,PTTP,2.000000000e+00,0.000000000e+00,9.969535490e-01,9.978408915e-01,5.498816031e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR014W,43,A,65,65,PTTP,2.000000000e+00,0.000000000e+00,9.972486535e-01,9.981837103e-01,-1.788295460e-04,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR029C,43,A,66,66,PTP,2.000000000e+00,0.000000000e+00,9.835077352e-01,9.860344028e-01,-9.050940577e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR042W,43,A,67,67,PTTP,2.000000000e+00,0.000000000e+00,9.963951116e-01,9.971882691e-01,5.728852108e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR062C,43,A,68,68,TPTP,2.000000000e+00,0.000000000e+00,9.958470082e-01,9.969304253e-01,-1.123941906e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR138C,43,A,69,69,PTP,2.000000000e+00,0.000000000e+00,9.817571368e-01,9.847246021e-01,-9.129847043e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR159W,43,A,70,70,TPTTP,2.000000000e+00,0.000000000e+00,9.971858338e-01,9.981907066e-01,-1.461593773e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,43,A,71,71,PTP,2.000000000e+00,0.000000000e+00,9.840002910e-01,9.861496006e-01,-9.289388878e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR165W-A,43,A,72,72,TPTP,2.000000000e+00,0.000000000e+00,9.879115191e-01,9.896934913e-01,-9.099303238e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YHR178W,43,A,73,73,TPTP,2.000000000e+00,0.000000000e+00,9.985868394e-01,9.978429877e-01,1.328188923e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
